index,rname,fcategory,Rating,lat,long,address,city,phone
645,Pasta Pronta,Italian,4,43.65632129,-79.3881743,525 University Avenue,Toronto,+1 647-748-3635
655,Scaddabush Italian Kitchen & Bar,Italian,3.5,43.6449,-79.38549,200 Front Street W.,Toronto,+1 416-979-3665
669,Francobollo Posto Italino,Italian,4,43.734442,-79.419466,1959 Avenue Road,Toronto,+1 416-481-3888
686,Dimmi Bar & Trattoria,Italian,3.5,43.67017,-79.3927,140 Cumberland St,Toronto,+1 416-975-1100
695,Donatello Restaurant,Italian,4,43.657425,-79.383474,37 Elm Street,Toronto,+1 416-595-5001
706,Paul's Spaghetti,Italian,4,43.6931,-79.33362,488 Cosburn Avenue,Toronto,+1 416-422-4362
716,Salto Restaurant,Italian,4.5,43.6749099,-79.43089,1138 Davenport Road,Toronto,+1 416-653-3077
724,Noce Restaurant,Italian,4,43.64552,-79.41132,875 Queen Street W,Toronto,+1 416-504-3463
733,Trattoria Mercatto,Italian,3.5,43.65367,-79.38007,220 Yonge Street,Toronto,+1 647-352-3390
739,La Vecchia Ristorante,Italian,3.5,43.7103565,-79.3989339,2405A Yonge Street,Toronto,+1 416-489-0630
759,Nodo Leslieville,Italian,4,43.66311,-79.33162,1192 Queen Street East,Toronto,+1 416-792-4196
772,Pizzeria Moretti,Italian,3.5,43.64478,-79.39232,328 Wellington Street W,Toronto,+1 416-901-3099
807,Caffino Ristorante,Italian,4,43.63914,-79.42547,1185 King Street W,Toronto,+1 416-588-9010
833,Terroni,Italian,3.5,43.6464,-79.40917,720 Queen Street W,Toronto,+1 416-504-0320
854,La Vecchia Ristorante,Italian,3,43.625476,-79.4774428,90 Marine Parade Dr,Toronto,+1 416-251-5999
861,Archeo,Italian,3,43.65067992,-79.35954048,31 Trinity Street,Toronto,+1 416-815-9898
863,Focaccia Restaurant,Italian,3.5,43.66933,-79.386,17 Hayden Street,Toronto,+1 416-323-0179
888,Il Ponte Cucina Italiana,Italian,4,43.658,-79.35295,625 Queen Street E,Toronto,+1 416-778-0404
899,Mattachioni,Italian,4,43.66487589,-79.45497255,1617 Dupont Street,Toronto,+1 416-519-1010
922,Regina Pizzeria & Trattoria,Italian,4,43.654881,-79.420858,782 College Street,Toronto,+1 416-535-2273
924,Fusaro's Kitchen,Italian,4,43.64808,-79.39556,147 Spadina Avenue,Toronto,+1 416-260-8414
949,7 West Cafe,Italian,3.5,43.66856619,-79.38652575,7 Charles Street W,Toronto,+1 416-928-9041
951,7 West Cafe,Italian,3.5,43.66856619,-79.38652575,7 Charles Street W,Toronto,+1 416-928-9041
961,Paisano,Italian,3.5,43.7541723,-79.3495129,865 York Mills Road,Toronto,+1 416-222-5487
971,Padella,Italian,4,43.7346999,-79.41951,1967 Avenue Road,Toronto,+1 416-519-8222
982,The Peasant Table,Italian,3.5,43.65953565,-79.34732406,782 Queen Street E,Toronto,+1 647-343-7022
989,Mistura Restaurant,Italian,3.5,43.6742947,-79.3982251,265 Davenport Road,Toronto,+1 416-515-0009
996,Bar Mercurio,Italian,3,43.66748177,-79.40064638,270 Bloor Street W,Toronto,+1 416-960-3877
12,KINKA IZAKAYA ORIGINAL,Japanese,4,43.66045,-79.37915,398 Church Street,Toronto,+1 416-977-0999
19,KINKA IZAKAYA HARBOURFRONT,Japanese,4,43.64157,-79.37978,110 Harbour Street,Toronto,+1 647-348-0110
29,Katsuya,Japanese,4.5,43.65995,-79.37882,66 Gerrard Street E,Toronto,+1 416-591-7756
39,The Haam,Japanese,4,43.64743,-79.39308,342 Adelaide St W,Toronto,+1 416-977-7258
60,Kintaro Izakaya,Japanese,4,43.66417,-79.38006,459 Church Street,Toronto,+1 647-560-5335
71,Gyugyuya,Japanese,4.5,43.66607,-79.40773,402 Bloor Street W,Toronto,+1 647-343-7700
78,Miku,Japanese,4,43.6412346,-79.3773697,105-10 Bay Street,Toronto,+1 647-347-7347
80,Okonomi House Restaurant,Japanese,4,43.66831107,-79.38713375,23 Charles Street W,Toronto,+1 416-925-6176
86,KINKA IZAKAYA ANNEX,Japanese,4,43.6650736,-79.4106256,559 Bloor Street West,Toronto,+1 647-343-1101
87,Hanmoto,Japanese,4,43.64966073,-79.42268129,2 Lakeview Avenue,Toronto,
92,Yasu,Japanese,4.5,43.66269,-79.40314,81 Harbord Street,Toronto,+1 416-477-2361
109,Guu Izakaya Toronto,Japanese,4,43.6418673,-79.43109041,1314 Queen Street W,Toronto,+1 647-351-1314
140,Onnki Donburi,Japanese,4,43.66996,-79.38455,40 Hayden Street,Toronto,+1 647-349-7707
146,Omai Restaurant,Japanese,4,43.6561,-79.39234,3 Baldwin Street,Toronto,+1 647-341-7766
151,Kingyo,Japanese,4,43.6658629,-79.3681972,51B Winchester Street,Toronto,+1 647-748-2121
178,Tokyo Kitchen,Japanese,4,43.66908,-79.38509,20 Charles Street E,Toronto,+1 416-968-9889
195,Hajime Udon,Japanese,4.5,43.67508,-79.40687,270 Dupont Street,Toronto,+1 416-792-7790
210,Kintako Japanese Restaurant,Japanese,4,43.711488,-79.3640926,214 Laird Drive,Toronto,+1 416-800-6074
221,Raku,Japanese,4,43.64831,-79.39944,456 Queen St W,Toronto,+1 416-546-9325
222,Shitamachi Tendon Akimitsu,Japanese,3.5,43.65729,-79.38358,41 Elm Street,Toronto,+1 416-519-6794
240,Zakkushi,Japanese,4.5,43.64706,-79.40546,620 Queen Street W,Toronto,+1 416-364-5252
243,COO Cafí© Bread or Rice,Japanese,4.5,43.66049747,-79.43192784,1049 Bloor Street W,Toronto,+1 647-351-5166
249,Zakkushi On Carlton,Japanese,4,43.66343,-79.37062,193 Carlton Street,Toronto,+1 647-352-9455
250,Koyoi Restaurant & Bar,Japanese,4,43.66667863,-79.38546762,2 Irwin Avenue,Toronto,+1 647-351-5128
253,Manpuku Japanese Eatery,Japanese,4,43.65406,-79.39101,105 McCaul Street,Toronto,+1 416-979-6763
268,TORA,Japanese,3.5,43.72445557,-79.45526188,612B-3401 Dufferin Street,Toronto,
289,Shoushin,Japanese,4,43.73133,-79.40416,3328 Yonge Street,Toronto,+1 416-488-9400
297,Gyubee Japanese Grill - Dundas,Japanese,4.5,43.6551427,-79.3857634,157 Dundas St W,Toronto,+1 416-639-1545
313,Sakai Bar,Japanese,5,43.64997847,-79.43447091,1576 Dundas Street West,Toronto,
314,Gyukatsu Kyoto Katsugyu,Japanese,3.5,43.65687,-79.37616,134 Dundas Street E,Toronto,+1 416-203-8778
327,Katsuya,Japanese,4.5,43.78992211,-79.41845962,6048 Yonge Street,Toronto,+1 647-729-6161
336,JaBistro,Japanese,4,43.64989,-79.38821,222 Richmond Street West,Toronto,+1 647-748-0222
349,Kaiseki Yu-zen Hashimoto,Japanese,4.5,43.72596,-79.33403,6 Garamond Court,Toronto,+1 416-444-7100
364,Soba Canada,Japanese,4,43.6713,-79.38382,120 Bloor Street E,Toronto,+1 416-436-7997
391,Hibachi Teppanyaki & Bar,Japanese,3.5,43.64313853,-79.40205065,550 Wellington Street W,Toronto,+1 416-367-3888
429,Nami Restaurant,Japanese,3.5,43.65097751,-79.37541269,55 Adelaide Street E,Toronto,+1 416-362-7373
433,Isabella's Boutique Restaurant,Japanese,4.5,43.670795,-79.297255,2066 Queen St East,Toronto,+1 416-699-5050
453,Chotto Matte Toronto,Japanese,3.5,43.64643269,-79.37869593,161 Bay Street,Toronto,+1 416-988-8097
463,Mr.Tonkatsu,Japanese,4,43.66541,-79.41074,520 Bloor Street W,Toronto,+1 416-537-9000
477,Sushi Avenue,Japanese,5,43.67481,-79.3969,150 Avenue Road,Toronto,+1 416-972-1888
486,Torch Pressed Sushi,Japanese,4.5,43.66590932,-79.38082304,507 Church St,Toronto,+1 416-929-0678
502,Akira Back,Japanese,4,43.64541,-79.3923,80 Blue Jays Way,Toronto,+1 437-800-5967
516,Nakamori,Japanese,4,43.73692,-79.24466,2803 Eglinton Avenue E,Toronto,+1 416-265-7111
522,MamaDon,Japanese,4.5,43.66484,-79.41336,606 Bloor Street W,Toronto,
532,Skippa,Japanese,4,43.65874149,-79.42284156,379 Harbord Street,Toronto,+1 416-535-8181
539,Sakawa Coffee & Japanese Restaurant,Japanese,4.5,43.67971,-79.33964,867 Danforth Ave,Toronto,
547,Yukashi Japanese Cuisine,Japanese,4.5,43.7049499,-79.3884999,643A Mount Pleasant Road,Toronto,+1 416-489-6993
563,Zen Sanuki Udon,Japanese,3.5,43.81547,-79.29343,3720 Midland Ave,Toronto,+1 416-881-8899
565,Imanishi Japanese Kitchen,Japanese,4,43.64969,-79.42657,1330 Dundas Street W,Toronto,+1 416-706-4225
595,Akai Sushi,Japanese,4,43.66259,-79.40505,168 Major Street,Toronto,+1 647-340-3558
606,Katsuya,Japanese,4,43.787399,-79.2670943,4447 Sheppard Ave E,Toronto,+1 416-293-4449
617,TORCH Pressed Sushi,Japanese,4,43.78948185,-79.41819493,6026 Yonge St,Toronto,+1 416-733-8338
619,Masaki Saito,Japanese,3.5,43.67224,-79.39586,88 Avenue Road,Toronto,+1 416-924-0888
685,Kiyo,Japanese,4.5,43.680565,-79.4175732,1384 Bathurst Street,Toronto,+1 416-519-0234
704,You Don Ya,Japanese,3.5,43.6557138,-79.38412092,108 Dundas St W,Toronto,+1 647-748-9399
745,Maido Japanese Restaurant,Japanese,4,43.6664314,-79.405632,364 Bloor Street W,Toronto,+1 416-961-7702
775,KINKA IZAKAYA NORTH  YORK,Japanese,3.5,43.76030341,-79.40979768,4775 Yonge Street,Toronto,+1 647-346-6246
783,The Shozan Room,Japanese,4.5,43.64791,-79.4205,164 Ossington Ave,Toronto,
784,AKA-ONI Izakaya,Japanese,4,43.82198556,-79.29891977,633 Silver Star Boulevard,Toronto,+1 416-298-3828
802,Gyu-Kaku Japanese BBQ,Japanese,4,43.6515,-79.37482,81 Church Street,Toronto,+1 647-351-2378
805,Mr.Tonkatsu,Japanese,4,43.66434,-79.38454,548 Yonge Street,Toronto,+1 416-901-9151
813,KaKa All You Can Eat,Japanese,3.5,43.6578757,-79.3843752,655 Bay Street,Toronto,+1 416-979-3288
849,Gyubee Japanese Grill - Scarborough,Japanese,4,43.8154009,-79.2926838,3720 Midland Ave,Toronto,
852,KINTORI YAKITORI,Japanese,3.5,43.66419,-79.41632,668 Bloor Street West,Toronto,+1 647-350-0668
855,Sake Bar Kushi,Japanese,4,43.7048332,-79.4069172,257 Eglinton Avenue W,Toronto,+1 647-748-7253
858,Kokyo Japanese Restaurant,Japanese,4,43.6824,-79.47113,572 Rogers Road,Toronto,+1 416-962-6968
897,Udon Kitanoya,Japanese,3.5,43.66543,-79.40875,513 Bloor Street W,Toronto,+1 416-519-8513
929,Kiro Sushi,Japanese,4,43.67226623,-79.38744119,4 Collier Street,Toronto,+1 647-347-3262
930,Aug-08,Japanese,3.5,43.65461357,-79.39862888,331 Spadina Ave,Toronto,+1 416-597-2288
945,Iruka Sushi,Japanese,3.5,43.63693646,-79.39664073,550 Queens Quay W,Toronto,+1 647-350-5722
977,Kasa Moto,Japanese,3.5,43.670608,-79.3927837,115 Yorkville Avenue,Toronto,+1 647-348-7000
995,Avocado Sushi,Japanese,4,43.6677895,-79.3883896,1105 Bay Street,Toronto,+1 416-323-9770
674,The Emmet Ray,Jazz & Blues,4,43.65393,-79.42571,924 College Street,Toronto,+1 416-792-4497
579,Efes Kebab House,Kebab,4.5,43.680413,-79.3384151,940 Danforth Avenue,Toronto,+1 647-340-3337
598,ZIBA Berlin Dí_ner,Kebab,4,43.66651,-79.31692,1608 Queen Street E,Toronto,+1 416-466-2422
100,Jin Dal Lae,Korean,4.5,43.664166,-79.41517,647 Bloor Street W,Toronto,+1 416-530-6974
118,Daldongnae,Korean,4,43.78971,-79.41825,6034 Yonge Street,Toronto,+1 416-226-6034
144,Korean Village Restaurant,Korean,4,43.66461,-79.41444,628 Bloor Street W,Toronto,+1 416-536-0290
152,Odd Seoul,Korean,4,43.64619,-79.419686,90 Ossington Avenue,Toronto,+1 647-346-8151
155,Yummy Korean Food Restaurant,Korean,4,43.66469,-79.4140199,620 Bloor Street W,Toronto,+1 647-345-6588
172,Daldongnae,Korean,4,43.6642855,-79.415693,658 Bloor Street,Toronto,+1 416-901-2820
193,Uncle Mikey's,Korean,4.5,43.64966,-79.43484,1597 Dundas Street W,Toronto,+1 416-537-8973
198,Dasoni,Korean,4.5,43.68233,-79.42381,630 St Clair Ave W,Toronto,+1 647-343-2878
276,Little Piggy's - Authentic Korean BBQ,Korean,3.5,43.6659,-79.406785,469 Bloor St W,Toronto,+1 416-972-1674
340,32 Chicken St.,Korean,4.5,43.6564,-79.40651,409 College Street,Toronto,+1 647-748-0032
384,Mezu,Korean,4.5,43.64938,-79.42787,1375 Dundas Street W,Toronto,+1 647-346-8858
388,Dasoni,Korean,4.5,43.68233,-79.42381,630 St Clair Ave W,Toronto,+1 647-343-2878
396,Hancook Cheese Dakgalbi,Korean,4,43.66457,-79.41304,605 Bloor Street W,Toronto,+1 416-516-1222
421,Seor Ak San,Korean,4,43.65557,-79.3986,357 Spadina Avenue,Toronto,+1 416-977-2788
430,Buk Chang Dong Soon Tofu,Korean,4,43.66363,-79.4169299,691 Bloor Street W,Toronto,+1 416-537-0972
432,Hanyang Jokbal,Korean,3.5,43.78895349,-79.41831429,6016 Yonge Street,Toronto,
450,Doo Roo Ae,Korean,3.5,43.6639519,-79.4155197,659 Bloor Street  West,Toronto,+1 647-350-8133
503,Epicure City BOM,Korean,4,43.65854,-79.3852,72 Gerrard Street W,Toronto,+1 416-971-5882
508,Insadong,Korean,4.5,43.6480451,-79.5291757,4941 Dundas Street W,Toronto,+1 416-746-0777
517,Pujukan Authentic Korean BBQ,Korean,3.5,43.76262,-79.41152,4852 Yonge Street,Toronto,+1 416-840-0589
527,Yeon,Korean,5,43.64838,-79.39734,465 Queen Street W,Toronto,
542,Barrio Coreano,Korean,3.5,43.6645245,-79.4150668,642 Bloor Street W,Toronto,+1 416-901-5188
572,Mapo Gamjatang,Korean,4,43.76418492,-79.41207681,4916 Yonge St,Toronto,+1 416-225-4343
601,The Manna,Korean,4.5,43.6638499,-79.41828,726 Bloor Street,Toronto,+1 416-534-5441
638,Makkal Chon,Korean,4,43.7447,-79.29678,1979 Lawrence Avenue E,Toronto,+1 416-757-3945
668,Dakgogi,Korean,3,43.66489,-79.38314,25 Wellesley Street E,Toronto,+1 647-350-1999
698,MaMa Chef Korean Restaurant,Korean,4,43.66444,-79.41534,648 Bloor Street W,Toronto,+1 416-516-8383
797,Miss Korea,Korean,3,43.669074,-79.385948,687 Yonge Street,Toronto,+1 647-748-9100
828,Sunrise House,Korean,3.5,43.66401,-79.41561,661 Bloor Street W,Toronto,+1 416-535-1019
830,Hawk & Chick,Korean,4.5,43.64977,-79.42955,1426 Dundas Street W,Toronto,
832,Seoul Food Take-Out,Korean,4.5,43.67205475,-79.37689964,606 Sherbourne Street,Toronto,+1 416-450-0519
838,Onnuri,Korean,4,43.80428,-79.33133,3330 Pharmacy Avenue,Toronto,
873,Restaurant Beijing,Korean,4.5,43.64846466,-79.52882029,4925 Dundas Street W,Toronto,+1 647-343-7838
875,Chaban,Korean,4,43.62479127,-79.51043442,872 The Queensway,Toronto,+1 416-255-8222
885,Bi Bim Bap,Korean,4,43.70055,-79.4287204,950 Eglinton Avenue W,Toronto,+1 416-787-7423
900,K-Wok,Korean,3,43.66891154,-79.38647009,730 Yonge Street,Toronto,+1 647-350-5965
919,Lims Chicken,Korean,3.5,43.664402,-79.4141941,623 Bloor Street W,Toronto,+1 416-537-8288
939,Yupdduk Bloor,Korean,4,43.66473,-79.4138,612 Bloor Street W,Toronto,+1 416-732-7989
987,Paldo Gangsan,Korean,4,43.664,-79.41743,694 Bloor Street  W,Toronto,+1 416-536-7517
165,CN Tower,Landmarks & Historical Buildings,4,43.642561,-79.387062,301 Front St W,Toronto,+1 416-868-6937
22,Sabai Sabai Kitchen and Bar,Laotian,4,43.67045344,-79.38472159,81 Bloor Street E,Toronto,+1 647-748-4225
143,Mi Tierra Restaurant,Latin American,4,43.68082,-79.43111,828 Street  Clair Ave W,Toronto,+1 416-654-8886
241,La Bella Managua,Latin American,4.5,43.66232,-79.42495,872 Bloor Street W,Toronto,+1 416-913-4227
315,Bloom Restaurant,Latin American,4,43.65017,-79.47968,2315 Bloor Street W,Toronto,+1 416-767-1315
696,Maiz,Latin American,4,43.72876913,-79.40354537,3220 Yonge Street,Toronto,+1 647-341-8555
874,Cocina de Doí±a Julia,Latin American,4.5,43.6652489,-79.4524689,1545 Dupont Street,Toronto,+1 416-536-4577
907,Maiz,Latin American,4,43.63922,-79.44588,9 Roncesvalles Ave,Toronto,+1 647-341-8553
985,Completo,Latin American,4.5,43.6626328,-79.3340575,5 Coady Avenue,Toronto,+1 416-901-9233
163,Ooshee Mediterranean Oven,Lebanese,5,43.66848,-79.38678,9 Charles Street W,Toronto,
312,Ooshee Mediterranean Oven,Lebanese,5,43.66848,-79.38678,9 Charles Street W,Toronto,
750,M'Zaar Restaurant,Lebanese,4,43.6672475,-79.3855441,668 Yonge Street,Toronto,+1 647-350-0666
34,The Distillery District,Local Flavor,4,43.65013567,-79.35949445,55 Mill Street,Toronto,+1 416-364-1177
119,Chinatown Centre,Local Flavor,3.5,43.65093,-79.3978,222 Spadina Avenue,Toronto,+1 416-599-8877
81,Insomnia Restaurant & Lounge,Lounges,4,43.665961,-79.411003,563 Bloor Street W,Toronto,+1 416-588-3907
90,WAYLA Lounge,Lounges,4,43.66131,-79.33955,996 Queen St E,Toronto,+1 416-901-5570
170,Nomí© Izakaya,Lounges,4,43.76264954,-79.41146851,4848 Yonge Street,Toronto,+1 647-347-7937
559,The Drake Underground,Lounges,4,43.64328,-79.42459,1150 Queen St W,Toronto,+1 416-531-5042
725,Samovar Room,Lounges,1.5,43.66576,-79.36826,51A Winchester St,Toronto,+1 416-925-4555
968,Wish,Lounges,3,43.66861,-79.3855899,3 Charles Street E,Toronto,+1 416-935-0240
879,Ladurí©e Boutique and Tea Salon,Macarons,3.5,43.7246843,-79.4541729,3401 Dufferin St,Toronto,+1 416-629-2391
188,Soos,Malaysian,4,43.6462593,-79.4197464,94 Ossington Avenue,Toronto,+1 416-901-7667
687,One2 Snacks,Malaysian,4.5,43.78719049,-79.27662291,8 Glen Watford Drive,Toronto,+1 647-340-7099
416,Speducci Mercatto,Meat Shops,4.5,43.7048492,-79.4728165,46 Milford Avenue,Toronto,+1 416-242-2777
25,The Elm Tree Restaurant,Mediterranean,4.5,43.6572873,-79.38369655,43 Elm Street,Toronto,+1 416-901-7339
30,Byblos,Mediterranean,4.5,43.647546,-79.388123,11 Duncan Street,Toronto,+1 647-660-0909
148,Bar Sybanne,Mediterranean,4.5,43.64913,-79.42028,229 Ossington Avenue,Toronto,+1 647-350-9229
187,Figs and Olives Kitchen,Mediterranean,4.5,43.66484,-79.38607,24 Wellesley Street W,Toronto,+1 416-546-2873
220,Mayrik,Mediterranean,4.5,43.70568,-79.3754,1580 Bayview Avenue,Toronto,+1 416-483-0922
319,Olio,Mediterranean,4,43.68707344,-79.58680891,801 Dixon Road,Toronto,+1 416-213-7504
321,Constantine,Mediterranean,3.5,43.66858,-79.38537,15 Charles Street E,Toronto,+1 647-475-4436
323,Aviv Immigrant Kitchen,Mediterranean,4.5,43.68078,-79.42912,779 St. Clair Avenue W,Toronto,+1 416-922-2433
379,12 Tables,Mediterranean,4,43.72337235,-79.41627792,1552 Avenue Road,Toronto,+1 416-590-7819
417,Rikkochez,Mediterranean,4.5,43.67711,-79.35317,341 Danforth Avenue,Toronto,+1 416-463-9000
461,Bar Reyna,Mediterranean,3.5,43.6700299,-79.39335,158 Cumberland Street,Toronto,+1 647-748-4464
525,Ricarda's,Mediterranean,4,43.6484621,-79.3936807,134 Peter Street,Toronto,+1 416-304-9134
603,Three Brothers Restaurant,Mediterranean,4.5,43.6270903,-79.49865416,657 The Queensway,Etobicoke,+1 416-253-8809
627,Barista & Chef,Mediterranean,4.5,43.6794533,-79.4374528,1006 Saint Clair Avenue W,Toronto,+1 647-344-1216
630,Sorrel,Mediterranean,3.5,43.6802406,-79.3911819,1158 Yonge Street,Toronto,+1 416-926-1010
761,Estia,Mediterranean,3.5,43.67237,-79.39586,90 Avenue Road,Toronto,+1 416-367-4141
865,Barcelona Tavern,Mediterranean,3.5,43.63981,-79.4204199,109 Atlantic Avenue,Toronto,+1 416-531-0757
880,Plancha,Mediterranean,4,43.65037,-79.37731,44 Victoria Street,Toronto,+1 647-350-6333
927,Leziz  Kitchen,Mediterranean,5,43.60405,-79.53576,418 Horner Avenue,Toronto,+1 416-259-9838
944,Mezzetta Restaurant & Tapas Bar,Mediterranean,3.5,43.68154,-79.42533,681 Saint Clair Avenue W,Toronto,+1 416-658-5687
38,Playa Cabana,Mexican,4,43.67595777,-79.40118402,111 Dupont Street,Toronto,+1 416-929-3911
64,Seven Lives Tacos Y Mariscos,Mexican,4.5,43.65434116,-79.40047961,69 Kensington Avenue,Toronto,+1 416-393-4636
107,El Nahual Tacos,Mexican,4.5,43.6663274,-79.4065874,384 Bloor street west,Toronto,+1 416-901-2988
139,Wilbur Mexicana,Mexican,4,43.64494,-79.39866,552 King Street W,Toronto,+1 416-792-1878
153,Cinco Mexican Restaurant,Mexican,4.5,43.643092,-79.447663,131 Roncesvalles Ave,Toronto,+1 647-245-8380
161,La Chingada,Mexican,4,43.64952344,-79.42420798,1242 Dundas Street West,Toronto,+1 416-535-2242
186,Hacienda las Amí©ricas,Mexican,4.5,43.65688,-79.40703,424 College Street,Toronto,+1 647-347-2931
189,Xola Mexican Food,Mexican,4,43.6725435,-79.2881094,2222A Queen Street  E,Toronto,+1 647-827-9070
191,El Catrin Destileria,Mexican,3.5,43.65052,-79.35883,18 Tank House Lane,Toronto,+1 416-203-2121
197,King's Tacos,Mexican,4,43.67803,-79.4440599,1190 St Clair Avenue W,Toronto,+1 647-342-0262
237,Tacos El Asador,Mexican,4,43.6636499,-79.41686,689 Bloor Street W,Toronto,+1 416-538-9747
254,Campechano Taquerí_a,Mexican,4,43.64586,-79.40077,504 Adelaide Street W,Toronto,+1 416-777-2800
271,Los Guaca-Moles,Mexican,4,43.66454638,-79.41531237,690 Euclid Avenue,Toronto,+1 647-347-5031
273,Viajero Cantina,Mexican,4.5,43.65534,-79.45636,1661 Bloor Street West,Toronto,+1 437-771-5681
294,Cinco Mexican Restaurant,Mexican,4.5,43.643092,-79.447663,131 Roncesvalles Ave,Toronto,+1 647-245-8380
326,El Sazí_n Mexicano,Mexican,4,43.67706084,-79.44778737,1284 St Clair Avenue W,Toronto,+64 7-344 0119
358,La Carnita,Mexican,3.5,43.65601201,-79.40968394,501 College Street,Toronto,+1 416-964-1555
359,Hacienda las Amí©ricas,Mexican,4.5,43.65688,-79.40703,424 College Street,Toronto,+1 647-347-2931
365,Xola Mexican Food,Mexican,4,43.6725435,-79.2881094,2222A Queen Street  E,Toronto,+1 647-827-9070
370,El Catrin Destileria,Mexican,3.5,43.65052,-79.35883,18 Tank House Lane,Toronto,+1 416-203-2121
383,Quetzal,Mexican,4,43.6565243,-79.40698811,419 College Street,Toronto,+1 647-347-3663
387,King's Tacos,Mexican,4,43.67803,-79.4440599,1190 St Clair Avenue W,Toronto,+1 647-342-0262
412,MEXITACO,Mexican,4,43.70862,-79.29554,1109 Victoria Park Avenue,Toronto,+1 647-349-6603
431,Tacos El Asador,Mexican,4,43.6636499,-79.41686,689 Bloor Street W,Toronto,+1 416-538-9747
442,Playa Cabana - Hacienda,Mexican,3,43.6770684,-79.3981842,14 Dupont Street,Toronto,+1 647-352-6030
455,Aztec's Mine,Mexican,4,43.65302,-79.4684988,1986 Bloor Street W,Toronto,+1 647-347-1977
458,Como En Casa,Mexican,4,43.66533915,-79.38449967,565 Yonge Street,Toronto,+1 647-748-6666
476,La Carnita,Mexican,3.5,43.64758537,-79.39038934,106 John Street,Toronto,+1 647-348-1166
512,Mi Taco Taqueria,Mexican,4,43.65026,-79.38865,247 Queen Street W,Toronto,+1 647-352-8226
591,Good Hombres,Mexican,4.5,43.65326,-79.40675,374 Bathurst Street,Toronto,+1 416-862-0425
613,Mexico Lindo,Mexican,4,43.706473,-79.3756,1618 Bayview Ave,Toronto,+1 647-436-4340
615,Comal y Canela,Mexican,5,43.70326,-79.50419,1692B Jane Street,North York,+1 647-689-4694
646,Playa Cabana Cantina,Mexican,3.5,43.66522,-79.46552,2883 Dundas Street W,Toronto,+1 647-352-7767
660,Tenoch Restaurant,Mexican,3.5,43.67944,-79.43508,933 Saint Clair Avenue W,Toronto,+1 647-345-0165
664,La Carnita,Mexican,3.5,43.6596718,-79.3473892,780 Queen Street E,Toronto,+1 647-344-0780
679,Taqueria Gus,Mexican,4.5,43.65437,-79.40161,225 Augusta Avenue,Toronto,
708,Chula Taberna Mexicana,Mexican,4,43.6692562,-79.3359022,1058 Gerrard Street E,Toronto,+1 416-901-9859
758,El Trompo Taco Bar,Mexican,4,43.65591,-79.40227,277 Augusta Ave,Toronto,+1 416-260-0097
794,KÅçst,Mexican,3.5,43.64541,-79.3923,80 Blue Jays Way,Toronto,+1 437-800-5938
835,Ko'ox Hana,Mexican,4.5,43.65473,-79.40231,214 Augusta Avenue,Toronto,+1 647-402-9970
882,Tacorrito,Mexican,4,43.75778218,-79.46595045,170 Rimrock Rd,Toronto,+1 416-630-2332
902,Mad Mexican,Mexican,3.5,43.6586304,-79.4879913,405 Jane Street,Toronto,+1 416-907-5787
923,Chacho's Fine Mexican Dining,Mexican,3.5,43.6978111,-79.3890686,234 Merton Street,Toronto,+1 416-932-2434
964,Itacate,Mexican,4.5,43.67939085,-79.43716116,998 St. Clair Avenue W,Toronto,+1 647-701-0420
969,Rosalinda,Mexican,3.5,43.65007697,-79.38483126,133 Richmond Street W,Toronto,+1 416-907-0650
978,El Charro,Mexican,4,43.6771428,-79.3590065,788 Broadview ave,Toronto,+1 647-358-5883
171,FET ZUN,Middle Eastern,4.5,43.67524,-79.40636,252 Dupont St,Toronto,+1 647-352-3337
219,Pomegranate Restaurant,Middle Eastern,4,43.6569,-79.40694,420 College Street,Toronto,+1 416-921-7557
269,Fat Pasha,Middle Eastern,4,43.67387,-79.41171,414 Dupont Street,Toronto,+1 647-340-6142
301,Camel Restaurant,Middle Eastern,5,43.67885,-79.34413,675 danforth ave,Toronto,+1 416-778-8999
390,Tabí_líÂ Middle Eastern Cuisine,Middle Eastern,4,43.659652,-79.346481,810 Queen Street  E,Toronto,+1 416-465-2500
415,Pomegranate Restaurant,Middle Eastern,4,43.6569,-79.40694,420 College Street,Toronto,+1 416-921-7557
482,Xawaash,Middle Eastern,4,43.71548,-79.5931,130 Queens Plate Drive,Toronto,+1 416-747-7222
507,Chamsine,Middle Eastern,5,43.6544,-79.36919,235 Queen Street E,Toronto,
658,Tabule Restaurant,Middle Eastern,4,43.700983,-79.396863,2009 Yonge Street,Toronto,+1 416-483-3747
755,Souk Tabule,Middle Eastern,4.5,43.65362575,-79.35434201,494 Front Street E,Toronto,+1 416-583-5914
808,Jerusalem Restaurant,Middle Eastern,4,43.70001,-79.42889,955 Eglinton Avenue W,York,+1 416-783-6494
943,Flaming Stove,Middle Eastern,4.5,43.6982689,-79.3957672,21 Davisville Avenue,Toronto,+1 416-644-5051
205,Flor de Sal,Modern European,4,43.6775398,-79.4070129,501 Davenport Road,Toronto,+1 416-923-2604
348,The Golden Pheasant,Modern European,4.5,43.57077,-79.56565,733 Lakeshore Road E,Mississauga,+1 905-781-9374
676,Barnsteiner's,Modern European,3.5,43.68554,-79.3933799,1 Balmoral Avenue,Toronto,+1 416-515-0551
991,Bebo's Authentic Grill,Modern European,4.5,43.6120767,-79.54169791,533 Evans Avenue,Toronto,+1 647-352-2400
